CVE-2013-2241++ibm++openwall-3105	improper user access verification by the data_rest core module	fixing two security flaws	0
CVE-2000-0329++exploitdb++nvd-1059	execute vbscript from the same email message	"aka the ""active setup control "" vulnerability"	0
CVE-2012-2573++exploitdb++nvd-1983	crating a new contact	(3 ) a css expression property in the style attribute of an arbitrary element	0
CVE-2019-12415++ibm++openwall-554	an xml external entity (xxe ) error when processing xml data by tool xssfexporttoxml	a specially crafted document	0
CVE-2015-5285++openwall++nvd-1003	inject arbitrary headers into the server responses	inject arbitrary http headers and conduct http response splitting attacks	0
CVE-2010-4352++ibm++openwall-692	sending a specially-crafted d-bus message containing an overly large number of nested variants	a specially-crafted message sent to the system bus	0
CVE-2006-0214++ibm++nvd-151	send a specially-crafted url request to the visitorupload.php script that specifies a malicious file on a local or remote system using the db_id parameter	as demonstrated using phpinfo and include function calls	1
CVE-2008-7075++ibm++nvd-1259	send specially-crafted sql statements to multiple scripts	(4 ) article.publisher.php	0
CVE-2009-2999++openwall++nvd-3178	a specific malformed sms message	an sms message containing a malformed wap push message that triggers an arrayindexoutofboundsexception exception	0
CVE-2009-3579++openwall++nvd-1305	the value parameter in a get request to cookie/	the value parameter in a get request to cookie/.	1
CVE-2004-0200++ibm++exploitdb-433	creating a specially-crafted jpeg file containing malicious code	put approx 2500 bytes of shellcode	0
CVE-2015-6250++openwall++nvd-2001	properties of the captcha	running the same code on the client-side	0
CVE-2006-6173++exploitdb++nvd-177	specially crafted arguments to a system call	or (2 ) a large number of ranges in the shared_region_make_private_np_args parameter	0
CVE-2009-0751++ibm++nvd-2093	sending an overly large number of header requests	a request with a large number of headers	0
CVE-2015-2562++ibm++nvd-2021	send specially-crafted sql statements using the search_category_id	or (3 ) filter_manufacturer_ids in a displayproducts action to index.php	0
CVE-2015-8618++ibm++openwall-2592	sending a specially-crafted packet	crafting specific inputs	1
CVE-2016-1568++ibm++nvd-1697	sending a specially crafted ahci native command queuing aio command	an invalid ahci native command queuing (ncq ) aio command	1
CVE-2008-0394++ibm++nvd-807	"sending an overly long argument to the \\""rcpt to\\"" smtp command"	which is not properly handled by the makeuserkey function	0
CVE-2009-1955++ibm++openwall-2951	consume all available memory resources	a denial of service	0
CVE-2011-1493++ibm++nvd-3247	composing fac_national_digis data that specifies a large number of digipeaters	composing fac_national_digis data that specifies a large number of digipeaters	1
CVE-2000-0329++exploitdb++nvd-1058	execute vbscript from the same email message	an attachment and an embedded script in an html mail	0
CVE-2020-10648++ibm++openwall-3319	persuading a victim to open a specially-crafted fit image	craft another configuration with the same signature node	1
CVE-2006-6173++exploitdb++nvd-176	specially crafted arguments to a system call	which causes insufficient memory allocation	0
CVE-2017-0144++exploitdb++nvd-3242	open named pipe	crafted packets	0
CVE-2010-2959++ibm++exploitdb-2735	sending specially-crafted can traffic	corrupting bcm op with truncated allocation	0
CVE-2012-2573++exploitdb++nvd-1976	send an email to the victim with the payload in the e-mail body	(3 ) a css expression property in the style attribute of an arbitrary element	0
CVE-2014-0172++ibm++nvd-944	persuading a victim to open a specially-crafted elf file	a malformed compressed debug section in an elf file	1
CVE-2018-1002150++ibm++openwall-1931	sending a specially-crafted request	manipulation of the koji filesystem	0
CVE-2009-0487++ibm++nvd-404	using forum posts to inject malicious script into a web page	a crafted forum post	0
CVE-2008-1162++ibm++nvd-3103	send specially-crafted sql statements to the album.php script using the albumid parameter	the albumid parameter	1
CVE-2015-8813++ibm++openwall-1201	improper validation of user-supplied input by the feedproxy.aspx script	using this payload change the port number to perform port scanning > of the > server	0
CVE-2017-1002026++ibm++nvd-879	"""send specially-crafted sql statements using the 'id ' parameter"""	the $id parameter before passing it into an sql statement	1
CVE-2015-6127++ibm++exploitdb-2125	persuading a victim to open a specially-crafted file	sent through the full disclosure mailing list	0
CVE-2018-9059++ibm++nvd-1824	sending a specially crafted packet	a malicious login request to forum.ghp	0
CVE-2014-1912++ibm++nvd-912	sending an overly long argument	a crafted string	0
CVE-2012-0882++ibm++nvd-359	using unknown attack vectors	as demonstrated by vulndisco pack professional 9.17	1
CVE-2020-10648++ibm++openwall-3321	persuading a victim to open a specially-crafted fit image	craft arbitrary fit images	1
CVE-2014-2364++ibm++nvd-181	sending an overly long string to multiple parameters	(4 ) ccdparameter	0
CVE-2008-4711++ibm++nvd-2489	send specially-crafted sql statements to multiple scripts using the id parameter	the id parameter to (1 ) view.blog.php	0
CVE-2016-8740++ibm++nvd-2758	sending a specially crafted request	crafted continuation frames in an http/2 request	1
CVE-2008-0853++ibm++nvd-3061	send specially-crafted sql statements to the index.php script using the id parameter	the id parameter to index.php	1
CVE-2010-0519++ibm++nvd-1815	persuading a victim to open a specially-crafted flashpix encoded movie file	a flashpix image with a malformed subimage header stream containing a numberoftiles field with a large value	0
CVE-2015-8618++openwall++nvd-653	crafting specific inputs	unspecified vectors	0
CVE-2014-4998++openwall++nvd-620	the #{ user } and #{ password } variables	listing the process	0
CVE-2013-4200++ibm++openwall-820	"""possibly retrieve the user's session cookie"""	forgotten password email functionality	0
CVE-2010-3085++ibm++nvd-2622	persuading a victim to connect to a malicious mednafen server	unspecified vectors	0
CVE-2013-4200++ibm++openwall-819	"""possibly retrieve the user's session cookie"""	specially-crafted archive	0
CVE-2017-12923++ibm++openwall-80	persuading a victim to open a specially-crafted file	manipulating flashpix images	0
CVE-2014-2364++exploitdb++nvd-2459	user controlled data through the getcolor function	(9 ) serverresponse	0
CVE-2005-4049++ibm++nvd-2656	send specially-crafted sql statements to the index.php script using the cat parameter or to the blog.php script using the note parameter to add	(1 ) the cat parameter in index.php and (2 ) the note parameter in blog.php	1
CVE-2009-0240++openwall++nvd-1741	not properly implement access control checks	a modified repname parameter	0
CVE-2018-17141++ibm++openwall-811	the code handling fax page reception in jpeg support function	processing an specially crafted input	0
CVE-2010-1635++ibm++openwall-2956	sending a specially-crafted session setup andx packet	"""a session setup andx request with the smb header > 'flags2 ' set to '0x8003 '"""	0
CVE-2015-6127++exploitdb++nvd-539	sent through the full disclosure mailing list	a crafted	0
CVE-2015-1328++ibm++openwall-1099	incorrect permission checks when creating new files in the upper filesystem directory by the overlayfs filesystem	"switching ""upper "" to be the lowerdir option"	0
CVE-2014-9275++ibm++nvd-1658	persuading a victim to open a specially-crafted rtf file	a crafted rtf file	1
CVE-2011-1761++ibm++nvd-2618	persuading a victim to open a specially-crafted abc file	a crafted abc file	1
CVE-2016-6161++ibm++nvd-1990	sending specially crafted files	a crafted image	0
CVE-2000-0329++exploitdb++nvd-1056	splitting up our code into two functions	an attachment and an embedded script in an html mail	0
CVE-2010-1744++ibm++nvd-730	send specially-crafted sql statements to the products.html page using the id parameter	the id parameter	0
CVE-2010-2752++ibm++nvd-1839	persuading a victim to visit a specially-crafted web site	placing many cascading style sheets (css ) values in an array	0
CVE-2000-0329++exploitdb++nvd-1063	process the components of the cab file	"aka the ""active setup control "" vulnerability"	0
CVE-2013-2108++ibm++exploitdb-2263	perform cross-site scripting attacks	perform certain unauthorized actions in the context of the affected application	1
CVE-2011-3354++openwall++nvd-1836	sending specially crafted ctcp requests	as demonstrated in the wild in september 2011	0
CVE-2006-1194++ibm++nvd-1573	send a specially-crafted packet containing a overly large value in the commandlength field to cause a denial of service	a packet with a large command length value	1
CVE-2008-4870++ibm++nvd-824	the dovecot.conf file having world-readable permissions	uses world-readable permissions for dovecot.conf	0
CVE-2019-0192++ibm++openwall-2999	sending a specially-crafted request	an http post request	0
CVE-2011-1493++ibm++nvd-3248	composing fac_national_digis data that specifies a large number of digipeaters	and then sending this data to a rose socket	1
CVE-2015-8612++ibm++nvd-3153	leveraging the dhcp_handler argument	the dhcp_handler argument	1
CVE-2008-1080++ibm++openwall-3118	persuading a victim to visit a malicious web page and type target filename characters	typing the characters of the target filename into a file input	1
CVE-2017-17581++ibm++nvd-2310	"""send specially-crafted sql statements to the itechd.php script using the 'productid ' parameter"""	the itechd.php productid parameter	1
CVE-2017-9502++ibm++openwall-340	sending a specially-crafted file url	copy the path with a wrong offset	0
CVE-2009-1194++openwall++nvd-3272	creating an overly large document.location value but only results in a process-terminating	as demonstrated by a long document.location value in firefox	0
CVE-2011-3378++ibm++nvd-7	persuading a victim to check signatures of a specially crafted rpm package	(2 ) the headerload function	0
CVE-2008-0394++ibm++nvd-806	"sending an overly long argument to the \\""rcpt to\\"" smtp command"	a long rcpt to command	0
CVE-2011-4862++ibm++nvd-649	sending specially-crafted commands to the server	a long encryption key	0
CVE-2013-3221++openwall++nvd-1617	queries like this	"as demonstrated by unintended interaction between the ""typed xml "" feature and a mysql database"	0
CVE-2010-3880++ibm++nvd-1511	specially-crafted netlink requests	crafted inet_diag_req_bytecode instructions in a netlink message that contains multiple attribute elements	0
CVE-2002-1542++ibm++exploitdb-2521	sending a udp datagram of 8193 byes or more	sending a udp packet to the server that is 8193 or more bytes	1
CVE-2016-10027++ibm++nvd-1942	"stripping the \\""starttls\\"" feature from a server response"	"stripping the ""starttls "" feature from a server response"	1
CVE-2010-2959++ibm++exploitdb-2734	sending specially-crafted can traffic	send specially crafted can traffic	0
CVE-2019-14378++exploitdb++nvd-3033	fold back all the carry bits from the top 16 bits into the lower 16 bits	a large packet	0
CVE-2016-2784++ibm++exploitdb-2193	sending a specially crafted http get request and poisoning the web server cache	the host header is not part of the web server routing process (e.g . if several domains are served by the same web server	0
CVE-2011-0021++ibm++openwall-1848	persuading a victim to open a specially-crafted cd+g (cd+graphics ) media file	crafted cdg video	0
CVE-2012-3274++ibm++nvd-286	sending a specially-crafted string to udp port 1811	vectors related to log data	0
CVE-2013-1752++ibm++openwall-680	an unlimited readline() function call	needed vulnerability remediation	0
CVE-2016-9639++ibm++openwall-3022	an error related to caching	"""accepting its key "" with a command on the master"	0
CVE-2011-3378++ibm++nvd-8	persuading a victim to check signatures of a specially crafted rpm package	and (3 ) multiple functions in rpmio/rpmpgp.c	0
CVE-2015-4700++ibm++nvd-3250	sending a specially crafted packet	creating a packet filter and then loading crafted bpf instructions that trigger late convergence	1
CVE-2017-7541++ibm++nvd-1916	using a specially - a crafted nl80211_cmd_frame netlink packet	a crafted nl80211_cmd_frame netlink packet	1
CVE-2000-0329++exploitdb++nvd-1064	build the cab file	an attachment and an embedded script in an html mail	0
CVE-2011-1930++ibm++openwall-3174	an error when the dhcp options written by ipconfig to /tmp/net-$device.conf are not properly escaped	checking ipconfig backlog patches	0
CVE-2016-5418++openwall++nvd-949	"the modified script does not ""cheat "" -- a corrupt snapshot"	a crafted archive file	0
CVE-2015-3308++ibm++nvd-1956	a denial of service	cause a denial of service or possibly have unspecified other impact	0
CVE-2010-4262++ibm++openwall-1204	improper bounds checking when processing fig images	processing fig	1
CVE-2013-4160++ibm++nvd-1360	persuading a victim to open a specially-crafted image file	(3 ) cmsallocprofilesequencedescription	0
CVE-2008-4711++ibm++nvd-2492	send specially-crafted sql statements to multiple scripts using the id parameter	(4 ) view.music.php	0
CVE-2016-5418++openwall++nvd-947	a poisoned * file handle	a crafted archive file	0
CVE-2014-2364++exploitdb++nvd-2457	user controlled data through the getcolor function	(7 ) getparameter	0
CVE-2013-3221++openwall++nvd-1615	generate sql	"as demonstrated by unintended interaction between the ""typed xml "" feature and a mysql database"	0
CVE-2003-1266++ibm++nvd-1899	cause the eserv server to crash	a large amount of data	0
CVE-2011-0518++exploitdb++nvd-604	write a file on the remote disk	the system parameter to index.php	0
CVE-2003-0614++ibm++nvd-2008	embed malicious script in a specially-crafted url to the search.php script	the searchstring parameter	0
CVE-2011-2484++openwall++nvd-2291	triggerring numerous exits on a single cpu	a crafted application	0
CVE-2008-2845++ibm++nvd-765	send specially-crafted sql statements to the index.php script using the cat parameter	the cat parameter	0
CVE-2017-17095++ibm++exploitdb-521	persuading a victim to open a specially-crafted file	write data to output buffer	0
CVE-2019-16758++ibm++nvd-2603	"send a specially-crafted url request containing \\""dot dot\\"" sequences (/../) to view arbitrary files on the system"	use a directory traversal technique	0
CVE-2016-5418++ibm++openwall-1120	the improper handling of hardlink archive entries of non-zero size	allowing any file on the system to be overwritten	0
CVE-2012-0033++ibm++nvd-698	sending a specially-crafted dcc commands to a malicious server	a crafted dcc resume request	0
CVE-2012-2573++exploitdb++nvd-1986	crating a new contact	"(6 ) a crafted content attribute of an http-equiv=""refresh "" meta element"	0
CVE-2017-6074++openwall++nvd-218	exploiting a double-free	an application that makes an ipv6_recvpktinfo setsockopt system call	0
CVE-2012-2150++openwall++nvd-2401	not properly obfuscate data	does not properly obfuscate file data	1
CVE-2017-7411++ibm++openwall-17	using specially-crafted serialized objects	specially crafted serialized objects	1
CVE-2016-8752++ibm++nvd-1874	pointing to uris like /js and /img	pointing to uris like /js and /img	1
CVE-2014-2364++exploitdb++nvd-2451	user controlled data through the getcolor function	a long string in the (1 ) projectname	0
CVE-2015-2562++ibm++nvd-2020	send specially-crafted sql statements using the search_category_id	(2 ) sort_order	0
CVE-2013-4508++ibm++openwall-2540	sniffing the network	using vulnerable cipher	0
CVE-2014-8681++ibm++nvd-2429	send specially-crafted sql statements to the issue.go script using the labels parameter	the label parameter to user/repos/issues	1
CVE-2013-4668++ibm++openwall-1303	send a specially-crafted url request to the extract_archive_thread() function in fr-archive-libarchive.c containing dot dot sequences (/../) to view and obtain arbitrary files on the system	a specially crafted archive file	0
CVE-2015-2562++ibm++nvd-2022	sort_order and filter_manufacturer_ids parameter	the (1 ) search_category_id	0
CVE-2014-2364++exploitdb++nvd-2456	user controlled data through the getcolor function	(6 ) alarmimage	0
CVE-2003-0409++ibm++nvd-1129	send a specially-crafted long http head or http post request to overflow a buffer and cause the server to crash	a long http (1 ) post or (2 ) head request	0
CVE-2015-6806++ibm++openwall-1490	sending a specially-crafted request	type (not paste ) a complex fontsize-increase command code	0
CVE-2008-1962++ibm++nvd-213	using the class or file parameter to specify a malicious file from the local system	a .. (dot dot ) in the (1 ) class parameter to include/functions.inc.php and the (2 ) file parameter to include/common.inc.php .	1
CVE-2014-0787++ibm++exploitdb-29	sending a specially-crafted packet to tcp port 12401	"""sending a specially crafted packet to the 'alarmserver ' (aeserver.exe ) service listening on port 12401"""	1
CVE-2004-1973++exploitdb++nvd-3308	a malformed http get request	an http get request that contains a large number of / (slash ) characters	0
CVE-2018-13417++ibm++exploitdb-2757	persuading a victim to open specially-crafted xml content	access arbitrary files from the filesystem with the same permission as the user account running vuze	0
CVE-2012-2351++ibm++nvd-1494	persuading a victim to visit a specially-crafted web site	using the same internal username	0
CVE-2015-1416++ibm++openwall-1654	the lack of validation of patch stream	providing the same functionality with the same code structure	0
CVE-2008-3971++openwall++nvd-1890	crafted manual page	which is not properly handled during utf8 conversion	0
CVE-2017-15944++ibm++nvd-466	using the management interface	vectors involving the management interface	1
CVE-2017-2741++ibm++exploitdb-3011	sending a specially-crafted request	writing a shell script that is loaded on startup to /etc/profile.d	0
CVE-2014-2599++openwall++nvd-3355	not check the size of its input and can tie up a physical cpu for extended periods of time	leveraging access to certain service domains for hvm guests and a large input	1
CVE-2011-3352++ibm++openwall-483	"""using the themename parameter in a specially-crafted url to execute arbitrary html or web script code in a victim's web browser within the security context of the hosting web site"""	setting default	1
CVE-2002-2258++ibm++nvd-1639	sending an http post request to the web server with an overly long http content-length header	which causes an access violation after a failed atoi function call	0
CVE-2013-4837++exploitdb++nvd-2054	autodeploy on the webapps directory	aka zdi-can-1832	0
CVE-2017-8683++ibm++nvd-2688	executing a specially-crafted program	"aka ""win32k graphics remote code execution vulnerability"". this cve id is unique from cve-2017-8682"	0
CVE-2010-4262++ibm++openwall-2877	improper bounds checking when processing fig images	processing fig	0
CVE-2008-2822++exploitdb++nvd-1813	"""write arbitrary files to locations outside of the ftp client's current directory"""	a .. (dot dot ) in a response to a (1 ) list or (2 ) mlsd command .	0
CVE-2008-5652++ibm++nvd-3220	send specially-crafted sql statements to the ajaxp.php script using the username parameter	as reachable through the username parameter	1
CVE-2017-5356++ibm++nvd-3227	using a string containing a formatting sequence without a closing bracket	a string containing a formatting sequence (%[) without a closing bracket (]).	1
CVE-2017-12919++openwall++nvd-368	manipulating flashpix images	a crafted fpx image	1
CVE-2003-1555++ibm++nvd-348	send a specially-crafted url request to the view.php scriptusing an invalid pg parameter	an invalid pg parameter in view.php	1
CVE-2005-1480++ibm++nvd-1789	"send a specially-crafted request containing \\""dot dot\\"" sequences (/../) to traverse directories and delete arbitrary files on the system"	"a ""..\\\\"" (dot dot backslash ) in the urlget site command ."	1
CVE-2017-6371++ibm++nvd-1002	sending specially-crafted http requests	a long string in the http referer header	0
CVE-2000-0329++exploitdb++nvd-1060	process the unsigned cab file	an attachment and an embedded script in an html mail	0
CVE-2014-0172++ibm++nvd-945	persuading a victim to open a specially-crafted elf file	which triggers a heap-based buffer overflow	0
CVE-2012-1617++ibm++nvd-1019	sending a specially-crafted request	a .. (dot dot ) in the type parameter . note : this vulnerability can be leveraged to upload arbitrary files .	0
CVE-2010-1042++ibm++nvd-2043	persuading a victim to open a specially-crafted .avi file	a crafted	0
CVE-2015-3088++ibm++exploitdb-1267	persuading a victim to visit a specially-crafted web site	write a pointer to the string in the array	0
CVE-2017-7047++ibm++exploitdb-1541	using a specially-crafted application	targetting the serialized method type signature	0
CVE-2015-1463++ibm++nvd-1673	using specially-crafted petite packer files	"related to an ""incorrect compiler optimization."""	0
CVE-2011-2720++openwall++nvd-2903	specially-crafted http post request	a crafted post request	1
CVE-2014-2364++exploitdb++nvd-2453	user controlled data through the getcolor function	(3 ) nodename	0
CVE-2011-3203++ibm++openwall-1649	a specially-crafted request to the index.php script in the attachment parameter	"the parameter ""attachment "" is not properly sanitized"	0
CVE-2013-4160++ibm++nvd-1362	persuading a victim to open a specially-crafted image file	and (5 ) cmsnamed	0
CVE-2015-6127++exploitdb++nvd-540	convincing him to open a malicious mcl file	a crafted	0
CVE-2012-2573++exploitdb++nvd-1977	send an email to the victim with the payload in the e-mail body	(4 ) an onload attribute of a body element	0
CVE-2000-1053++exploitdb++nvd-1074	access documents outside of the webroot	inserting it	0
CVE-2014-2364++ibm++nvd-180	sending an overly long string to multiple parameters	(3 ) nodename	0
CVE-2017-17576++ibm++nvd-1950	send specially-crafted sql statements to the browse-category.php	browse-scategory.php sc parameter	1
CVE-2008-5028++openwall++nvd-160	http requests	unspecified http requests	1
CVE-2017-16642++ibm++nvd-1450	sending a specially-crafted request	related to ext/date/lib/parse_date.c out-of-bounds reads affecting the php_parse_date function	0
CVE-2006-1194++ibm++nvd-1574	send a specially-crafted packet containing a overly large value in the commandlength field to cause a denial of service	which leads to an invalid memory access	1
CVE-2010-0319++ibm++nvd-2488	"""using the id parameter in a specially-crafted url to execute script in a victim's web browser within the security context of the hosting web site"""	the id parameter	0
CVE-2010-1173++openwall++nvd-592	processing an init chunk in which too many of its variable length parameters are in some way malformed	an sctpchunkinit packet containing multiple invalid parameters that require a large amount of error data	0
CVE-2015-3253++openwall++nvd-2601	bake a special serialized object	a crafted serialized object	1
CVE-2007-0758++ibm++nvd-2646	send a specially-crafted url request to the lang.php script using the lang parameter to specify a malicious file from a remote system	a url in the src attribute of an html element in the lang parameter	1
CVE-2016-6185++openwall++nvd-315	uses caller() information to locate the .so file to load	a trojan horse library under the current working directory	0
CVE-2014-0036++ibm++nvd-1952	persuading a victim to visit a web site containing a specially-crafted certificate	unspecified vectors	0
CVE-2008-3546++ibm++nvd-339	persuading a victim to running a certain command against an overly long repository pathname	"""a path whose length is larger than the system's path_max when running git utilities such as git-diff or git-grep"""	0
CVE-2008-3606++ibm++nvd-777	sending an overly long imap list command	a long argument to the list command	1
CVE-2017-1000252++openwall++nvd-766	using kvm with posted interrupts on intel systems	an out-of bounds guest_irq value	0
CVE-2011-0640++openwall++nvd-50	an end-user-consumable kernel update	crafted usb data	1
CVE-2013-4200++ibm++openwall-823	"""possibly retrieve the user's session cookie"""	a specially-crafted (url )  request	0
CVE-2008-5824++ibm++nvd-799	persuading a victim to open a specially-crafted .wav audio file	a crafted wav file	0
CVE-1999-0178++exploitdb++nvd-3385	"""copy the website's readme.1st file"""	a long query string	0
CVE-2007-2820++ibm++nvd-2033	persuading a victim to visit a specially-crafted web page	(2 ) swat_initex	0
CVE-2020-0009++ibm++exploitdb-241	sending a specially-crafted request	which grabs the file pointer of an existing vma	0
CVE-2014-2364++ibm++nvd-189	sending an overly long string to multiple parameters	(b ) dvs.ocx	0
CVE-2017-11334++ibm++nvd-2013	leveraging the use of qemu_map_ram_ptr to access guest ram block area	leveraging use of qemu_map_ram_ptr to access guest ram block area	1
CVE-2008-3546++ibm++openwall-219	persuading a victim to running a certain command against an overly long repository pathname	"""a path whose length is larger than the system's path_max"""	0
CVE-2014-4157++ibm++nvd-3279	executing a malicious application without invoking a trace or audit subsystem	executing a crafted application	1
CVE-2008-3971++openwall++nvd-1891	a crafted manpage in    gmanedit	a crafted man page	1
CVE-2015-5185++ibm++openwall-1769	sending a specially-crafted packet	"a crafted packet without ""classname "" info"	0
CVE-2006-6416++ibm++nvd-2246	send a specially-crafted url request to the config.php script using the cheminmini parameter to specify a malicious file from a remote system	a url in the cheminmini parameter to (1 ) consult/miniseul.php or (2 ) config.php	0
CVE-2014-2364++exploitdb++nvd-2458	user controlled data through the getcolor function	(8 ) getcolor	0
CVE-2015-5470++ibm++nvd-2375	sending specially-crafted dns packets	a request with a long name that refers to itself	0
CVE-2017-5359++ibm++nvd-2655	"""sending a specially-crafted http request to the 'd$eval ' parameter"""	the d$eval parameter to the default uri	1
CVE-2013-6356++ibm++exploitdb-480	persuading a victim to open a specially-crafted .reg file	the input string size is greater than the predefined size	0
CVE-2008-5076++ibm++nvd-1124	using a specially-crafted process name	"a process name with ""crazy control strings."""	0
CVE-2007-1615++ibm++nvd-1722	send specially-crafted sql statements to the index.php script using the catid parameter	the catid parameter	0
CVE-2013-6356++ibm++exploitdb-1273	persuading a victim to open a specially-crafted .reg file	improper restriction of operations within the bounds of a memory buffer	0
CVE-2017-7047++ibm++exploitdb-1542	using a specially-crafted application	use a type signature like this : that will cause 7 bytes of buffer space to be allocated for the parsed signature	0
CVE-2020-10173++ibm++nvd-1474	sending a specially crafted request	shell metacharacters in the pingipaddress parameter to ping.cgi .	0
CVE-2009-0390++exploitdb++nvd-1667	preventing the virtual machines from starting	populating the /tmp/enomalism2.pid file with command-line arguments for the kill program	0
CVE-2012-2573++exploitdb++nvd-1979	send an email to the victim with the payload in the e-mail body	"(6 ) a crafted content attribute of an http-equiv=""refresh "" meta element"	0
CVE-2010-1635++ibm++openwall-2957	sending a specially-crafted session setup andx packet	a crafted >	0
CVE-2008-3432++openwall++nvd-2504	copying files	as demonstrated by the netrw.v3 test case	0
CVE-2008-5235++openwall++nvd-2667	and h values    processed by the real_parse_audio_specific_data and    demux_real_send_chunk functions in demux_real.c ; and (3 ) an    unspecified combination of three values processed by the open_ra_file    function in demux_realaudio.c	a crafted real media file	0
CVE-2014-5270++ibm++openwall-537	a side-channel attack on elgamal sub-keys	new attack channels	1
CVE-2017-9871++ibm++nvd-166	persuading a victim to open a specially-crafted audio file	a crafted audio file	1
CVE-2010-1205++exploitdb++openwall-109	create a png with 2 rows and mark	png image with malformed scal chunks	0
CVE-2016-10033++openwall++nvd-306	"""a missing escaping of shell arguments in the sender's e-mail address"""	"a \\"" (backslash double quote ) in a crafted sender property"	0
CVE-2014-2531++exploitdb++nvd-118	concatenating strings from the application with user input	the i parameter in a search action to the (1 ) nodeworx	0
CVE-2012-2573++exploitdb++nvd-1975	send an email to the victim with the payload in the e-mail body	(2 ) a crafted cascading style sheets (css ) expression property	0
CVE-2008-5652++ibm++nvd-3219	send specially-crafted sql statements to the ajaxp.php script using the username parameter	the rsargs parameter	1
CVE-2009-2773++ibm++nvd-1626	send a specially-crafted url request to the home.php script using the page parameter to specify a malicious file from a remote system	a url in the page parameter	1
CVE-2013-4508++ibm++openwall-2314	the configuration of weak ssl ciphers in the ssl.cipher-list	uses vulnerable cipher suites	0
CVE-2013-3575++ibm++nvd-2514	send a specially-crafted url request to the pageview.php script using the path parameter	the path parameter	1
CVE-2008-4580++openwall++nvd-2798	communicating with some remote device capable of cutting the system from power	a symlink attack on the fence_manual.fifo temporary file	0
CVE-2013-6021++exploitdb++nvd-2597	send an http request	a long sessionid value in a cookie	0
CVE-2015-5285++exploitdb++openwall-1647	"""the get 'came_from ' parameter in the login instance"""	inject arbitrary headers into the server response for certain urls	0
CVE-1999-0875++ibm++exploitdb-1732	"""cause a system to direct its network traffic through a system of the attacker's choice"""	"""using the '-r ' flag and specifying a second router address entry"""	0
CVE-2016-7098++ibm++openwall-2644	maintaining an http connection open	mirroring the complete original presentation	0
CVE-2005-2002++exploitdb++nvd-356	"use ""sub select "" in any sql statement"	the user_rating parameter	0
CVE-2008-3310++ibm++nvd-3066	send specially-crafted sql statements to the default.asp script using the catid parameter	the catid parameter	1
CVE-2013-4200++exploitdb++openwall-1160	hijack user sessions and gain unauthorized access to the affected application	a denial of service	0
CVE-2016-3376++ibm++exploitdb-2845	improper handling of objects in memory by the kernel-mode driver	operating on falsely large size	0
CVE-2020-10648++ibm++openwall-3320	persuading a victim to open a specially-crafted fit image	adding several properties to corresponding signature nodes	1
CVE-2013-6194++exploitdb++nvd-836	timeout due to a process process execution after file write on the target disconnect end end	unknown vectors	0
CVE-2010-0012++ibm++openwall-3116	persuading a victim to open a specially-crafted .torrent file containing directory traversal sequences	processing crafted torrent files	0
CVE-2011-1930++openwall++nvd-1567	checking ipconfig backlog patches	send a specially crafted dhcp reply	0
CVE-2013-1775++ibm++openwall-2713	an error when a systems battery within the local clock has been fully drained	"using ""sudo -k "" instead of ""sudo -k "" will completely remove the time stamp file instead of just resetting it"	0
CVE-2010-0427++ibm++nvd-1695	gain elevated privileges	gain privileges	1
CVE-2008-4711++ibm++nvd-2491	send specially-crafted sql statements to multiple scripts using the id parameter	(3 ) view.group.php	0
CVE-2006-5094++ibm++nvd-2051	send a specially-crafted url request to the functions_kb.php script using the phpbb_root_path parameter to specify a malicious file from a remote system	a different vector than cve-2006-4780 or cve-2006-4893	0
CVE-2020-0009++ibm++exploitdb-239	sending a specially-crafted request	0 ) on an ashmem mapping	0
CVE-2015-8960++ibm++nvd-132	using man-in-the-middle techniques	leveraging knowledge of the secret key for an arbitrary installed client x.509 certificate	0
CVE-2020-0009++ibm++exploitdb-236	sending a specially-crafted request	size	0
CVE-2013-6021++exploitdb++nvd-2598	send an http ping request building http requests testing shellcode against bad cahrs print	a long sessionid value in a cookie	0
CVE-2018-8813++exploitdb++nvd-3382	a malformed url	a malformed url	1
CVE-2008-3528++ibm++openwall-2153	mounting a filesystem containing corrupted data structures	performing either a read or write operation on the mounted image or partition	0
CVE-2010-1635++openwall++nvd-1850	"""a session setup andx request with the smb header > 'flags2 ' set to '0x8003 '"""	a negotiate protocol request with a certain 0x0003 field value followed by a session setup andx request with a certain 0x8003 field value	0
CVE-2008-1370++ibm++nvd-2197	send a specially-crafted url request to the index.php script using the page parameter to specify a malicious file from a remote system	a url in the page parameter	0
CVE-2008-1080++ibm++openwall-134	persuading a victim to visit a malicious web page and type target filename characters	typing the characters of the target filename into a file input	1
CVE-2018-20073++ibm++openwall-374	using the filesystem	extended filesystem attributes	0
CVE-2015-8540++ibm++nvd-257	sending an overly long argument	a space character as a keyword in a png image	0
CVE-2010-3880++ibm++nvd-1512	specially-crafted netlink requests	as demonstrated by inet_diag_bc_jmp instructions	0
CVE-2008-3432++ibm++openwall-285	persuading a victim to open a specially-crafted file or directory with a malformed name	copying files	0
CVE-2016-2848++ibm++nvd-2089	sending a specially crafted dns packet with malformed options	malformed options data in an opt resource record	0
CVE-2008-4779++ibm++nvd-2953	opening a specially-crafted .zip file containing an overly long filename	a long filename in a	1
