CVE-2014-9708++ibm++openwall-507	the system to stop responding	a remotely-triggerable dos	1
CVE-2002-1823++ibm++exploitdb-724	denial of service	and potential code execution	0
CVE-2003-1336++exploitdb++nvd-1657	denial of service	execute arbitrary code	0
CVE-2005-4205++exploitdb++nvd-1280	the theft of cookie-based authentication credentials as well as other attacks .	inject arbitrary web script or html	0
CVE-2013-4319++ibm++nvd-1800	run arbitrary job with root privileges and execute arbitrary code on the system	execute arbitrary jobs	0
CVE-2008-6431++exploitdb++nvd-2166	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2009-2888++exploitdb++nvd-2502	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	execute arbitrary sql commands	1
CVE-2013-2010++exploitdb++nvd-1005	execute arbitrary code	execute arbitrary code	1
CVE-2019-8293++openwall++nvd-2097	execute arbitrary code	execute arbitrary code	1
CVE-2019-10038++exploitdb++nvd-635	execute arbitrary programs	execute arbitrary programs	1
CVE-2015-4658++ibm++nvd-2113	bypass login	execute arbitrary sql commands	0
CVE-2009-0686++ibm++nvd-3384	execute arbitrary code on the system with kernel level privileges	gain privileges	0
CVE-2002-0332++exploitdb++nvd-2652	arbitrary code being executed as the xtell daemon	execute arbitrary code	0
CVE-2005-1374++exploitdb++nvd-3238	and a compromise of the affected computer	inject arbitrary web script or html	0
CVE-2005-3884++ibm++exploitdb-2785	modify or delete data in the back-end database	exploit vulnerabilities in the underlying database implementation	0
CVE-2015-3202++exploitdb++openwall-589	privilege escalation	overwrite arbitrary files	0
CVE-2003-0050++exploitdb++nvd-518	arbitrary commands to be executed as root	execute arbitrary code	1
CVE-2008-6519++ibm++nvd-2118	execute arbitrary code with elevated privileges or cause the application to crash	format string specifiers in a long running web process (lrwp ) request	0
CVE-2020-10761++ibm++nvd-3313	denial of service	denial of service	1
CVE-2011-1946++ibm++nvd-2292	run arbitrary commands as root	gain privileges	0
CVE-2013-5028++ibm++exploitdb-1720	modify or delete information in the back-end database	access or modify data	1
CVE-2005-4205++exploitdb++nvd-1901	the theft of cookie-based authentication credentials as well as other attacks .	inject arbitrary web script or html	0
CVE-2010-3056++openwall++nvd-2063	using debugging messages	(9 ) libraries/db_info.inc.php	0
CVE-2015-1421++ibm++nvd-3381	a denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2057	using debugging messages	(3 ) db_structure.php	0
CVE-2004-1744++exploitdb++nvd-3009	denial of service	denial of service	1
CVE-2017-11420++ibm++openwall-23	overflow a buffer and execute arbitrary code on the system	command/code execution	0
CVE-2004-0304++ibm++nvd-2156	modify or delete information in the backend database	gain unauthorized access and execute arbitrary commands	0
CVE-2007-3488++ibm++nvd-905	denial of service	execute arbitrary code	0
CVE-2016-4425++ibm++openwall-2797	denial of service	denial of service	1
CVE-2011-4077++openwall++nvd-2968	crash the system	cause a denial of service (memory corruption and crash ) and possibly execute arbitrary code	0
CVE-2014-9428++ibm++openwall-1476	denial of service	denial of service	1
CVE-2019-0192++openwall++nvd-987	execute arbitrary code	execute arbitrary code	1
CVE-2019-16275++ibm++openwall-887	denial of service	a denial of service	1
CVE-2018-1046++openwall++nvd-2649	arbitrary code execution	execute arbitrary code	1
CVE-2006-0783++exploitdb++nvd-1708	steal cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2013-0241++ibm++openwall-2685	denial of service	in case kernel.softlockup_panic in the guest was set	0
CVE-2005-4293++exploitdb++nvd-1332	the theft of cookie-based authentication credentials as well as other attacks .	inject arbitrary web script or html	0
CVE-2016-9806++ibm++openwall-54	denial of service	a denial of service	1
CVE-2010-3056++openwall++nvd-2062	using debugging messages	(8 ) libraries/dbi/mysqli.dbi.lib.php	0
CVE-2009-3290++ibm++openwall-384	denial of service	denial of service	1
CVE-2004-0247++exploitdb++nvd-908	read the amount of data specified by the packet	exception )	0
CVE-2013-1772++ibm++nvd-711	denial of service	denial of service	1
CVE-2001-0423++ibm++nvd-2283	overflow a buffer to gain local system group privileges	execute arbitrary code	0
CVE-2008-3578++exploitdb++nvd-2047	denial of service	denial of service	1
CVE-2019-20908++openwall++nvd-2971	boot bypass	bypass lockdown or secure boot restrictions	1
CVE-2014-3686++openwall++nvd-1691	script execution	execute arbitrary commands	1
CVE-2011-0546++ibm++nvd-2976	gain elevated privileges and execute arbitrary ndmp commands on the system	execute ndmp commands	0
CVE-2005-1374++exploitdb++nvd-3234	execute arbitrary server-side scripts with the privileges of an affected web server	inject arbitrary web script or html	0
CVE-2010-3211++ibm++nvd-409	add	execute arbitrary sql commands	1
CVE-2004-0751++exploitdb++nvd-64	denial of service	cause a denial of service (segmentation fault).	1
CVE-2013-7285++ibm++openwall-577	denial of service	session fixation attack	0
CVE-2013-4397++ibm++openwall-3055	overflow a buffer and execute arbitrary code on the system or cause the application to crash	arbitrary code execution	0
CVE-2013-3963++ibm++nvd-1623	perform cross-site scripting attacks	hijack the authentication of unspecified victims for requests that add users	0
CVE-2017-8798++ibm++nvd-1326	denial of service	cause a denial of service or possibly have unspecified other impact .	0
CVE-2017-6074++exploitdb++nvd-1992	privilege escalation	denial of service	0
CVE-2013-7374++openwall++nvd-291	obtain unconfined local access	bypass the greeter screen restrictions	1
CVE-2008-4309++openwall++nvd-1088	denial of service	denial of service	1
CVE-2012-3548++openwall++nvd-301	a denial of service	denial of service	1
CVE-2012-0882++ibm++nvd-1460	denial of service	execute arbitrary code	0
CVE-2013-4200++exploitdb++openwall-1164	hijack user sessions and gain unauthorized access to the affected application	alter their password	0
CVE-2017-6074++ibm++nvd-915	denial of service	denial of service	1
CVE-2012-2150++ibm++nvd-1608	obtain sensitive information and use this information to launch further attacks against the affected system	obtain sensitive information	0
CVE-2010-0817++exploitdb++nvd-487	theft of cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2005-1633++exploitdb++nvd-2543	the theft of cookie-based authentication credentials as well as other attacks .	execute arbitrary sql commands	0
CVE-2005-0782++exploitdb++nvd-1084	compromise of the software	inject arbitrary web script or html	0
CVE-2015-1789++ibm++nvd-360	denial of service	denial of service	1
CVE-2009-1379++ibm++openwall-2374	the application to crash	denial of service	1
CVE-2011-1146++ibm++nvd-588	the server to crash	cause a denial of service (host os crash ) or possibly execute arbitrary code	0
CVE-2016-3623++ibm++nvd-2918	denial of service	denial of service	1
CVE-2006-4868++exploitdb++nvd-377	execute arbitrary code	execute arbitrary code	1
CVE-2011-4918++exploitdb++nvd-693	execute arbitrary script code in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2017-0412++ibm++exploitdb-2824	execute arbitrary code within the context of a privileged process	trigger an inter-process munmap with a controlled size	0
CVE-2008-2683++exploitdb++nvd-1762	execute the binary	force the download and storage of arbitrary files	0
CVE-2017-7411++exploitdb++openwall-1442	execute arbitrary php code with the permissions of the webserver	execute arbitrary php code	1
CVE-2010-2959++ibm++nvd-1341	gain elevated privileges	denial of service	0
CVE-2006-0187++ibm++exploitdb-1656	create a visual studio project containing malicious user-defined control	executes code contained in a project file	0
CVE-2012-5643++ibm++openwall-801	denial of service	a denial of service	1
CVE-2011-3585++ibm++openwall-1917	denial of service	a denial of service	1
CVE-2010-3056++openwall++nvd-2070	using debugging messages	(16 ) tbl_replace.php	0
CVE-2016-4175++ibm++exploitdb-3047	denial of service	execute malicious code or access to a part of the dynamically allocated memory	0
CVE-2015-8808++ibm++nvd-1536	a denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2068	using debugging messages	(14 ) setup/config.php	0
CVE-2006-4374++ibm++nvd-1015	denial of service	denial of service	1
CVE-2014-0102++ibm++openwall-1827	denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2065	using debugging messages	(11 ) libraries/sqlparser.lib.php	0
CVE-2010-3211++ibm++nvd-408	view	execute arbitrary sql commands	1
CVE-2017-14042++ibm++nvd-157	denial of service	denial of service	1
CVE-2012-1112++openwall++nvd-1010	execute arbitrary commands or code	include and execute arbitrary local files	1
CVE-2007-3638++exploitdb++nvd-2887	execute arbitrary code in the context of the application or to cause denial-of-service conditions	execute arbitrary code	1
CVE-2016-10225++openwall++nvd-1755	privilege escalation	gain root privileges	1
CVE-2009-0241++openwall++nvd-1790	denial of service	denial of service	1
CVE-2012-4528++exploitdb++openwall-139	security-bypass	ruleset bypass	1
CVE-2016-4001++ibm++openwall-1702	denial of service	denial of service	1
CVE-2010-4850++exploitdb++nvd-2723	execute arbitrary javascript code within the vulnerable application	inject arbitrary web script or html	0
CVE-2008-6519++ibm++nvd-2119	execute arbitrary code with elevated privileges or cause the application to crash	which triggers incorrect logging code involving the sendfmt function in the smt kernel	0
CVE-2006-5720++exploitdb++nvd-2638	compromise the application	execute arbitrary sql commands	0
CVE-2004-1675++ibm++nvd-514	denial of service	denial of service	1
CVE-2012-0813++openwall++nvd-2978	writes sensitive information	obtain passwords and other sensitive information	1
CVE-2016-7162++ibm++openwall-645	delete arbitrary files on the system with elevated privileges	deleted files	1
CVE-2014-2038++ibm++nvd-3370	leak kernel memory	obtain sensitive information from kernel memory in opportunistic circumstances	0
CVE-2015-3202++openwall++nvd-1451	overwrite arbitrary files	write to arbitrary files	1
CVE-2009-4413++ibm++openwall-1013	denial of service	crash the daemon	1
CVE-2016-4175++ibm++exploitdb-3048	denial of service	memory corruption	0
CVE-2005-3884++ibm++exploitdb-2784	and add	exploit vulnerabilities in the underlying database implementation	0
CVE-2012-0219++ibm++nvd-459	overflow a buffer and execute arbitrary code on the system with elevated privileges	execute arbitrary code	0
CVE-2013-4200++exploitdb++openwall-1156	hijack user sessions and gain unauthorized access to the affected application	denial of service	0
CVE-2017-6355++openwall++nvd-1122	denial of service	denial of service	1
CVE-2019-16275++ibm++openwall-886	denial of service	denial service	1
CVE-2006-6083++ibm++exploitdb-2840	modify or delete information in the back-end database	steal cookie-based authentication credentials	1
CVE-2014-2855++openwall++nvd-2424	a denial of service	denial of service	1
CVE-2018-13108++ibm++exploitdb-2278	gain privileges and launch further attacks	reduce integration and service delivery challenges to increase arpu and reduce churn	0
CVE-2014-9420++openwall++nvd-3208	crash the system resulting in dos	denial of service	1
CVE-2013-0241++ibm++openwall-2686	denial of service	crash the guest	1
CVE-2010-3211++ibm++nvd-410	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2018-13108++ibm++exploitdb-2277	gain privileges and launch further attacks	escalate web gui privileges and start a telnet server and gain full system level shell access as root	1
CVE-2013-0241++ibm++openwall-2683	denial of service	denial of service	1
CVE-2012-3548++openwall++nvd-300	denial of service	denial of service	1
CVE-2014-9029++ibm++nvd-506	denial of service	execute arbitrary code	0
CVE-2008-3489++ibm++nvd-2297	add	execute arbitrary sql commands	1
CVE-2013-4211++ibm++exploitdb-2528	execute arbitrary php code on the system	execute arbitrary code	1
CVE-2011-2512++ibm++openwall-1816	denial of service	crash the guest (denial of service ) or	1
CVE-2006-6083++ibm++exploitdb-2836	add	steal cookie-based authentication credentials	1
CVE-2010-5096++exploitdb++openwall-883	or exploit latent vulnerabilities in the underlying database	the manipulation or disclosure of arbitrary data	0
CVE-2006-0700++exploitdb++nvd-227	or inject hostile content into the site	obtain folder permission settings	0
CVE-1999-0960++exploitdb++nvd-527	privilege escalation	create directories in arbitrary locations	1
CVE-2010-4850++exploitdb++nvd-2720	compromise of the application	inject arbitrary web script or html	0
CVE-2017-6355++ibm++nvd-2235	denial of service	denial of service	1
CVE-2010-2490++openwall++nvd-1820	denial of service	denial of service	1
CVE-2013-7285++ibm++openwall-576	denial of service	execute arbitrary code inside jenkins master	0
CVE-2005-1374++exploitdb++nvd-3237	data corruption	inject arbitrary web script or html	0
CVE-2006-4288++ibm++nvd-1025	execute arbitrary code on the vulnerable web server	execute arbitrary php code	1
CVE-2011-0531++exploitdb++nvd-1726	execute arbitrary code	cause a denial of service (crash ) and execute arbitrary commands	1
CVE-2006-6538++exploitdb++nvd-2248	denial of service	denial of service	1
CVE-2008-3957++exploitdb++nvd-1477	overwrite files with attacker-supplied data	force the download of arbitrary files onto a client system	0
CVE-2009-2621++ibm++nvd-1923	an unspecified error when processing http headers	""" which allows remote attackers to cause a denial of service via (1 ) an incomplete request or (2 ) a request with a large header size"	0
CVE-2008-0457++exploitdb++nvd-1295	execute arbitrary code with system-level privileges and completely compromise affected computers	upload and execute arbitrary jsp files	1
CVE-2009-1232++ibm++exploitdb-773	denial of service	denial of service	1
CVE-2009-4413++ibm++openwall-1014	denial of service	denial of service	1
CVE-2014-9258++ibm++nvd-849	view	execute arbitrary sql commands	0
CVE-2014-7236++exploitdb++nvd-1328	execute arbitrary code	execute arbitrary perl code	1
CVE-2017-9807++openwall++nvd-3360	execute arbitrary code	execute arbitrary python code or os commands	1
CVE-2005-3797++exploitdb++nvd-1342	execute arbitrary remote php code on an affected computer with the privileges of the web server process	execute arbitrary php code	0
CVE-1999-0960++exploitdb++nvd-526	obtain root status	create directories in arbitrary locations	1
CVE-2013-4205++openwall++nvd-1130	denial of service	denial of service	1
CVE-2009-2918++ibm++exploitdb-963	denial of service	privilege escalation	0
CVE-2004-1985++exploitdb++nvd-570	execute system commands	inject arbitrary html or web script	0
CVE-2008-6829++exploitdb++nvd-2223	denial of service	denial of service	1
CVE-2010-4742++ibm++nvd-1906	denial of service	execute arbitrary code	0
CVE-2014-3471++ibm++nvd-644	denial of service	denial of service	1
CVE-1999-1408++ibm++exploitdb-2888	denial of service	denial of service	1
CVE-2015-4658++ibm++nvd-2116	modify or delete information in the back-end database	execute arbitrary sql commands	0
CVE-2018-18957++ibm++openwall-2944	overflow a buffer and execute arbitrary code on the system	denial of service	0
CVE-2010-3083++ibm++nvd-1903	prevent further ssl connections	denial of service	0
CVE-2011-0011++ibm++nvd-587	gain unauthorized access to the system	bypass authentication and establish vnc sessions	0
CVE-2016-5412++ibm++openwall-2194	the host to enter into an infinite loop	denial of service	0
CVE-2008-4470++ibm++nvd-999	denial of service	cause a denial of service (application crash ) or execute arbitrary code	0
CVE-2003-0371++ibm++nvd-2266	overflow a buffer and cause the ftp client to crash	cause a denial of service (crash ) and possibly execute arbitrary code	0
CVE-2016-8668++ibm++nvd-28	denial of service	denial of service	1
CVE-2002-1178++exploitdb++nvd-3166	arbitrary command execution	execute arbitrary commands	1
CVE-2008-2712++exploitdb++nvd-2136	execute arbitrary commands with the privileges of the user running the affected application	execute arbitrary commands	0
CVE-2006-3961++ibm++nvd-3231	overflow a buffer and execute arbitrary code on the system	execute arbitrary commands	0
CVE-2008-5917++openwall++nvd-2678	inject arbitrary web script or html	inject arbitrary web script or html	1
CVE-2011-2700++ibm++nvd-3256	denial of service	cause a denial of service or have unspecified other impact	0
CVE-2012-4528++exploitdb++openwall-140	security bypass	ruleset bypass	1
CVE-2016-4425++openwall++nvd-1568	denial of service	denial of service	1
CVE-2009-0241++openwall++nvd-1792	a denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2079	debugging	(8 ) libraries/dbi/mysqli.dbi.lib.php	0
CVE-2001-0804++exploitdb++nvd-1388	break out of webroot and view arbitrary web-readable files	read arbitrary files	0
CVE-2017-3142++ibm++nvd-1781	bypass tsig authentication on axfr requests and transfer the target zone	circumvent tsig authentication of axfr requests	0
CVE-2011-3203++openwall++nvd-827	arbitrary code execution	execute arbitrary code	1
CVE-2002-2041++ibm++exploitdb-2435	overflow a buffer and execute arbitrary commands on the system with root privileges	execution of arbitrary attacker-supplied instructions as root	0
CVE-2009-3691++ibm++exploitdb-2317	denial of service	execute arbitrary code	0
CVE-2015-8575++ibm++nvd-815	obtain sensitive information	obtain sensitive information from kernel memory and bypass the kaslr protection mechanism	0
CVE-2017-2583++openwall++nvd-2224	denial of service	cause a denial of service (guest os crash ) or gain guest os privileges	1
CVE-2018-11793++ibm++openwall-2530	denial of service	a denial of service	1
CVE-2008-3957++exploitdb++nvd-1480	attacker-controlled content	force the download of arbitrary files onto a client system	0
CVE-2006-3513++exploitdb++nvd-1050	denial of service	denial of service	1
CVE-2011-0507++ibm++exploitdb-584	denial of service	denial of service	1
CVE-1999-1538++exploitdb++nvd-1151	access the remote administration console	gain access to sensitive server information	1
CVE-2009-2918++ibm++exploitdb-962	denial of service	denial of service	1
CVE-2014-3230++ibm++nvd-2564	impersonate a server	disable server certificate validation	1
CVE-2006-1510++exploitdb++nvd-469	denial of service	execute arbitrary code	0
CVE-2008-4558++exploitdb++openwall-1661	denial of service	overwrite arbitrary memory and execute arbitrary code	0
CVE-2007-1770++exploitdb++nvd-1209	overwrite eip	cause a denial of service (giomgr crash ) and execute arbitrary code	0
CVE-2015-8562++exploitdb++nvd-2819	execute arbitrary code	conduct php object injection attacks and execute arbitrary php code	0
CVE-2012-0219++openwall++nvd-2479	denial of service	execute arbitrary code	0
CVE-2019-10140++ibm++openwall-1286	denial of service	denial of service	1
CVE-2000-0706++exploitdb++nvd-1426	yield remote root access for the attacker if exploited when run as root	execute arbitrary commands	0
CVE-2008-4796++ibm++nvd-45	execute arbitrary commands with privileges of the application	execute arbitrary commands	1
CVE-2017-2584++openwall++nvd-605	crash the host kernel resulting in dos	denial of service	1
CVE-2009-0386++ibm++openwall-2186	overflow a buffer and execute arbitrary code on the system or cause the application to crash	a denial of service (application crash ) and possibly execute arbitrary code	0
CVE-2012-4231++exploitdb++nvd-68	steal cookie-based authentication credentials	inject arbitrary web script or html	0
CVE-2009-1753++openwall++nvd-3275	overwrite arbitrary files	overwrite arbitrary files	1
CVE-2009-1046++ibm++nvd-3001	denial of service	denial of service	1
CVE-2011-1478++ibm++nvd-1	a denial of service	denial of service	1
CVE-2017-5644++ibm++nvd-2515	denial of service	denial of service	1
CVE-2017-0412++ibm++exploitdb-2823	execute arbitrary code within the context of a privileged process	abort	0
CVE-2018-13108++ibm++exploitdb-2279	gain privileges and launch further attacks	gain full access to the device with highest privileges	0
CVE-2016-9191++openwall++nvd-85	denial of service	denial of service	1
CVE-2015-4171++openwall++nvd-2896	leak the username and the mschapv2 authentication value to a rogue server	using a valid certificate and then reading the responses	1
CVE-2004-1882++ibm++nvd-937	"""steal the victim's session id and gain unauthorized access to the victim's personal information"""	inject arbitrary web script or html	0
CVE-1999-1538++exploitdb++nvd-1150	gather sensitive information about the web server and its configuration	gain access to sensitive server information	1
CVE-2006-3484++exploitdb++nvd-797	arbitrary script code execute in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	0
CVE-2002-2258++ibm++exploitdb-2523	overflow a buffer and cause the netsuite application to crash	denial of service	0
CVE-2011-2721++ibm++openwall-2405	denial of service	denial of service	1
CVE-2005-3388++exploitdb++nvd-1155	arbitrary script code execute in the browser of an unsuspecting user in the context of the affected site	inject arbitrary web script or html	1
CVE-2006-5603++exploitdb++nvd-3285	access or modify data	execute arbitrary sql commands	0
CVE-2009-0490++openwall++nvd-2765	a denial of service (crash ) and possibly execute arbitrary code	cause a denial of service (crash ) and possibly execute arbitrary code	1
CVE-2011-3354++openwall++nvd-152	denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2067	using debugging messages	(13 ) server_privileges.php	0
CVE-2002-2134++exploitdb++nvd-490	include arbitrary files located on remote servers	execute arbitrary php code	1
CVE-2011-1076++ibm++nvd-1798	denial of service	denial of service	1
CVE-2004-1919++ibm++nvd-2505	the server to crash	denial of service	0
CVE-2012-5643++ibm++openwall-800	denial of service	denial of service	1
CVE-2019-18634++ibm++nvd-1322	a local attacker could overflow a buffer and execute arbitrary code on the system .	an administrator.) the attacker needs to deliver a long string to the stdin of getln() in tgetpass.c	1
CVE-2008-0846++exploitdb++nvd-1948	or exploit latent vulnerabilities in the underlying database	execute arbitrary sql commands	0
CVE-2010-0397++ibm++exploitdb-1711	the affected application to crash	denial of service	1
CVE-2006-3059++exploitdb++nvd-1349	execute arbitrary code	execute arbitrary code	1
CVE-2009-0751++ibm++openwall-2275	denial of service	denial of service	1
CVE-2009-1527++openwall++nvd-2239	a local privilege escalation	gain privileges	1
CVE-2001-1178++exploitdb++nvd-2573	and potentially root access	gain privileges	1
CVE-2017-8053++ibm++openwall-798	denial of service	denial of service	1
CVE-2004-1691++ibm++nvd-1427	consume the available cpu resources and cause the server to crash	denial of service	0
CVE-2012-1112++exploitdb++nvd-1641	compromise the application and the computer	include and execute arbitrary local files	0
CVE-2013-1809++openwall++nvd-475	hijack	move or manipulate directory contents or perform symlink attacks	1
CVE-2009-1046++ibm++nvd-898	denial of service	denial of service	1
CVE-2007-1499++ibm++nvd-1398	"""steal the victim's cookie-based authentication credentials"	conduct phishing attacks and possibly execute arbitrary code	0
CVE-2008-4580++openwall++nvd-2799	or reboot it	a symlink attack on the fence_manual.fifo temporary file	0
CVE-2013-2009++openwall++nvd-3289	remote code exec	execute arbitrary code	1
CVE-2013-0232++openwall++nvd-657	arbitrary command execution	execute arbitrary commands	1
CVE-2005-3808++ibm++exploitdb-1356	denial of service	denial of service	1
CVE-2006-6083++ibm++exploitdb-2833	view	compromise the application	1
CVE-2006-0673++exploitdb++nvd-1339	access or modify data	execute arbitrary sql commands	0
CVE-2010-3056++openwall++nvd-2061	using debugging messages	(7 ) libraries/dbi/mysql.dbi.lib.php	0
CVE-2008-4558++exploitdb++openwall-1662	arbitrary code execution	overwrite arbitrary memory and execute arbitrary code	0
CVE-2013-5028++ibm++exploitdb-1715	view	or exploit latent vulnerabilities in the underlying database	1
CVE-2010-3056++openwall++nvd-2064	using debugging messages	(10 ) libraries/sanitizing.lib.php	0
CVE-2008-3489++ibm++nvd-2298	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2006-6083++ibm++exploitdb-2838	add	access or modify data	1
CVE-2006-6083++ibm++nvd-1592	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2008-7126++exploitdb++nvd-2820	denial of service	cause a denial of service (crash ) and possibly execute arbitrary code	0
CVE-2014-2855++openwall++nvd-2423	denial of service	denial of service	1
CVE-2005-4717++ibm++nvd-2127	denial of service	denial of service	1
CVE-2005-3797++exploitdb++nvd-834	execute arbitrary remote php code on an affected computer with the privileges of the web server process	execute arbitrary php code	1
CVE-2006-3524++exploitdb++nvd-1455	execute arbitrary code on the system with the privileges of the affected application	execute arbitrary code	1
CVE-2010-1146++openwall++nvd-2348	view and potentially modify the xattrs on arbitrary files	gain privileges	0
CVE-2010-3056++openwall++nvd-2085	debugging	(14 ) setup/config.php	0
CVE-2014-3686++openwall++nvd-1689	arbitrary command execution	execute arbitrary commands	1
CVE-2016-7118++ibm++openwall-783	denial of service	denial of service	1
CVE-2012-2134++ibm++nvd-0	denial of service	denial of service	1
CVE-2017-6371++ibm++exploitdb-397	the application to crash	denial of service	1
CVE-2018-1000085++ibm++openwall-1630	denial of service	denial of service	1
CVE-2015-1465++ibm++openwall-1523	denial of service	denial of service	1
CVE-2006-0715++ibm++nvd-2710	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2011-4110++openwall++nvd-2218	oops	denial of service	0
CVE-2008-5235++openwall++nvd-1640	execute arbitrary code	execute arbitrary code	1
CVE-2010-3056++openwall++nvd-2087	debugging	(16 ) tbl_replace.php	0
CVE-2008-7247++ibm++nvd-1510	gain unauthorized access to the application	bypass intended access restrictions	0
CVE-2001-1178++exploitdb++nvd-2568	execute arbitrary code	gain privileges	0
CVE-2000-0347++exploitdb++nvd-2012	denial of service	cause a denial of service	1
CVE-2006-5720++exploitdb++nvd-2640	or exploit latent vulnerabilities in the underlying database implementation	execute arbitrary sql commands	0
CVE-2008-7203++ibm++nvd-1838	denial of service	denial of service	1
CVE-2012-2369++ibm++openwall-298	execute arbitrary code on the system or cause the application to crash	"""arbitrary code to be executed on the user's machine"""	1
CVE-2009-3225++exploitdb++nvd-1847	or exploit latent vulnerabilities in the underlying database	inject arbitrary web script or html	0
CVE-2007-0357++ibm++nvd-1301	traverse directories and view arbitrary files on the system	read arbitrary files	0
CVE-2012-4231++exploitdb++nvd-70	access or modify data	inject arbitrary web script or html	0
CVE-2008-2683++exploitdb++nvd-1763	place arbitrary files on a users file system	force the download and storage of arbitrary files	0
CVE-2010-3056++openwall++nvd-2086	debugging	(15 ) sql.php	0
CVE-2005-1374++exploitdb++nvd-3236	potentially including authentication credentials	inject arbitrary web script or html	0
CVE-2016-7164++openwall++nvd-2767	crash victim torrent clients	denial of service	1
CVE-2010-3056++openwall++nvd-2084	debugging	(13 ) server_privileges.php	0
CVE-2005-1289++ibm++nvd-3013	"with privileges of the victim's web service"""	execute arbitrary commands	1
CVE-2010-3056++openwall++nvd-2071	using debugging messages	and (17 ) tbl_sql.php	0
CVE-2011-4325++ibm++nvd-2909	denial of service	cause a denial of service (null pointer dereference and o_direct oops)	1
CVE-2009-4893++ibm++openwall-1562	denial of service	a buffer overflow	0
CVE-2011-1146++openwall++nvd-167	crash the host server (dos)	cause a denial of service (host os crash ) or possibly execute arbitrary code	1
CVE-2007-1159++exploitdb++nvd-2303	view files	inject arbitrary web script or html	0
CVE-2010-3056++openwall++nvd-2072	debugging	vectors related to (1 ) db_search.php	0
CVE-2013-1819++openwall++nvd-2120	denial of service	denial of service	1
CVE-2010-3056++openwall++nvd-2069	using debugging messages	(15 ) sql.php	0
CVE-2006-5634++ibm++nvd-2526	execute arbitrary code on the vulnerable web server	execute arbitrary php code	1
CVE-2008-2365++ibm++openwall-2691	the kernel to crash	denial of service	1
CVE-2017-13672++ibm++openwall-2605	denial of service	crash the qemu process on the host resulting in dos situation	0
CVE-2013-2730++ibm++nvd-1128	denial of service	execute arbitrary code	0
CVE-2017-5896++ibm++nvd-161	denial of service	denial of service	1
CVE-2003-0478++exploitdb++nvd-3054	denial of service	cause a denial of service and possibly execute arbitrary code	0
CVE-2004-0304++ibm++nvd-2155	add	gain unauthorized access and execute arbitrary commands	0
CVE-2012-3537++ibm++nvd-736	execute arbitrary code on the system with elevated privileges	execute arbitrary shell commands	1
CVE-2004-1220++ibm++exploitdb-826	the game server to crash	bypass the login	0
CVE-2011-3634++ibm++nvd-2135	successfully connect without having a matching x509 certificate host name	obtain repository credentials	0
CVE-2013-4200++exploitdb++openwall-1168	hijack user sessions and gain unauthorized access to the affected application	arbitrary html or web script execution	1
CVE-2019-8293++openwall++nvd-2098	arbitrary file upload	execute arbitrary code	1
CVE-2013-1670++ibm++nvd-1854	"""steal the victim's cookie-based authentication credentials and conduct cross-site scripting attacks"""	bypass certain read-only restrictions and conduct cross-site scripting (xss ) attacks	0
CVE-2006-6300++ibm++nvd-2619	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2010-3056++openwall++nvd-2076	debugging	(5 ) libraries/common.lib.php	0
CVE-2012-2134++ibm++openwall-498	denial of service	denial of service	1
CVE-2013-1774++openwall++nvd-2163	denial of service	denial of service	1
CVE-2013-4200++exploitdb++openwall-1162	hijack user sessions and gain unauthorized access to the affected application	uncontrolled resource consumption (infinite loop )	0
CVE-2010-5096++exploitdb++openwall-881	compromise the application	the manipulation or disclosure of arbitrary data	0
CVE-2015-8612++openwall++nvd-1684	privilege escalation	gain privileges	0
CVE-2010-0817++exploitdb++nvd-486	compromise of the application	inject arbitrary web script or html	0
CVE-2016-9794++ibm++openwall-1782	denial of service	denial of service	1
CVE-2009-0444++nvd++exploitdb-33	remote file inclusion	remote file inclusions	1
CVE-2006-0715++ibm++exploitdb-146	"""steal the victim's cookie-based authentication credentials"""	steal cookie-based authentication credentials	1
CVE-2012-1096++exploitdb++nvd-2103	read arbitrary files	"""use other users ' certificates or private keys when making a connection"""	0
CVE-2015-6516++ibm++exploitdb-930	view	inject arbitrary sql statements	0
CVE-2006-0715++ibm++exploitdb-144	"""steal the victim's cookie-based authentication credentials"""	compromise the application	0
CVE-2016-9151++exploitdb++nvd-2426	privilege escalation	gain privileges	0
CVE-2014-1604++ibm++nvd-2402	spoof the cache contents	spoof cache data	1
